상호명,카테고리,업종,시도,구,latitude,longitude,도로명주소,전화번호,홈페이지,휴무일,오픈시간,주차여부,반려동물전용여부,입장가능종류,제한사항,color
김미경 동물병원,반려의료,동물병원,서울특별시,도봉구,37.66942862,127.046459,서울특별시 도봉구 마들로 664,29556530,https://blog.naver.com/mkjh5747,연중무휴,"월~토 10:00~21:00, 일 10:00~17:30",Y,해당없음,모두 가능,제한사항 없음,orange
김민재동물병원,반려의료,동물병원,서울특별시,송파구,37.5036891,127.138678,서울특별시 송파구 동남로 318,24438973,https://blog.naver.com/kmjhkn0075,매주 일요일,"월~금 10:00~20:00, 토 10:00~19:00",N,해당없음,모두 가능,제한사항 없음,orange
김바니네,반려동물식당카페,카페,서울특별시,동대문구,37.5680105,127.057406,서울특별시 동대문구 전농로 36,50713489873,http://m.smartstore.naver.com/bunny_k,매주 금요일,토~목 11:00~21:00,Y,해당없음,모두 가능,제한사항 없음,lightgreen
김성균애견미용학원,반려동물 서비스,미용,서울특별시,도봉구,37.67339735,127.043869,서울특별시 도봉구 도봉로 771,50714481511,https://blog.naver.com/sung3884,매주 금요일,토~목 10:00~22:00,Y,해당없음,모두 가능,제한사항 없음,lightred
김세중미술관,반려동반여행,미술관,서울특별시,용산구,37.54201785,126.963883,서울특별시 용산구 효창원로70길 35,27175129,www.kimsechoong.com,"매주 월요일, 법정공휴일",화~일 10:00~17:00,Y,해당없음,해당없음,해당없음,blue
김쌤애견,반려동물 서비스,미용,서울특별시,중구,37.55478004,126.964458,서울특별시 중구 만리재로 175,23134445,,매주 일요일,월~토 10:00~19:00,N,해당없음,모두 가능,제한사항 없음,lightred
김약국,반려의료,동물약국,서울특별시,동작구,37.51340714,126.943958,서울특별시 동작구 노량진로 162,28254384,,연중무휴,"월~토 09:00~20:00, 일, 법정공휴일 11:00~21:00",N,해당없음,모두 가능,제한사항 없음,purple
김약국,반려의료,동물약국,서울특별시,양천구,37.52218233,126.83334,서울특별시 양천구 지양로 75,226034285,,연중무휴,"월~토 09:00~22:00, 일 10:00~20:00",N,해당없음,모두 가능,제한사항 없음,purple
김약국,반려의료,동물약국,서울특별시,관악구,37.48437079,126.928615,서울특별시 관악구 남부순환로 1601-1,50713037802,,연중무휴,"월~토 09:00~22:00, 일 10:30~21:00",Y,해당없음,모두 가능,제한사항 없음,purple
김언니펫살롱,반려동물 서비스,미용,서울특별시,광진구,37.53071199,127.074455,서울특별시 광진구 자양번영로1길 6,50713376996,https://blog.naver.com/ek170,매주 수요일,목~화 10:00~19:00,N,해당없음,모두 가능,제한사항 없음,lightred
김정복동물병원,반려의료,동물병원,서울특별시,은평구,37.62137939,126.919476,서울특별시 은평구 통일로 879,23578538,,,,N,해당없음,모두 가능,제한사항 없음,orange
김태화종합동물병원,반려의료,동물병원,서울특별시,강동구,37.53399357,127.143234,서울특별시 강동구 천호대로 1186,24864252,,"매주 토, 일",월~금 10:00~19:00,Y,해당없음,모두 가능,제한사항 없음,orange
김포약국,반려의료,동물약국,서울특별시,강서구,37.56668841,126.81284,서울특별시 강서구 방화동로 70,226637575,,"매주 일요일, 법정공휴일","월, 화, 목, 금 09:00~21:00, 수, 토 09:00~19:00",N,해당없음,모두 가능,제한사항 없음,purple
까까달래,반려동물 서비스,반려동물용품,서울특별시,송파구,37.47861711,127.143759,서울특별시 송파구 위례광장로 230,50713338450,https://www.instagram.com/ggagga_dalrae,연중무휴,매일 11:00~20:00,N,해당없음,모두 가능,제한사항 없음,darkblue
까까줄개,반려동물 서비스,미용,서울특별시,중랑구,37.61460532,127.095156,서울특별시 중랑구 신내로17길 13,50713970627,,연중무휴,매일 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,lightred
까미꾸,반려동물 서비스,반려동물용품,서울특별시,영등포구,37.50891216,126.895893,서울특별시 영등포구 도영로7길 5,50219321227,,매주 일요일,월~토 12:00~20:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
까칠한비쥬,반려동물 서비스,반려동물용품,서울특별시,강서구,37.549524,126.835349,서울특별시 강서구 강서로 279-55,226663252,https://blog.naver.com/bijoo0715,연중무휴,매일 11:00~21:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
깍꾸애견미용실,반려동물 서비스,미용,서울특별시,중랑구,37.58071308,127.092465,서울특별시 중랑구 사가정로 429-1,24930822,,연중무휴,매일 10:00~08:00,N,해당없음,모두 가능,제한사항 없음,lightred
깔끔하개,반려동물 서비스,미용,서울특별시,중랑구,37.57995001,127.086435,서울특별시 중랑구 면목로39길 18,50713999968,https://www.instagram.com/kkalkkeumhagae/?utm_medium=copy_link,연중무휴,매일 11:00~20:00,Y,해당없음,모두 가능,제한사항 없음,lightred
꼬떼아꼬떼,반려동물 서비스,반려동물용품,서울특별시,마포구,37.55379198,126.906974,서울특별시 마포구 월드컵로11길 74,7088307711,http://www.coteacote.kr/,매주 일요일,월~토 12:00~18:00,N,해당없음,모두 가능,제한사항 없음,darkblue
꼬리치는강아지,반려동물 서비스,반려동물용품,서울특별시,동작구,37.50460556,126.946225,서울특별시 동작구 상도로 250,28255956,,연중무휴,매일 10:00~22:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
꽃개,반려동물 서비스,반려동물용품,서울특별시,송파구,37.50577344,127.13106,서울특별시 송파구 중대로33길 4,,https://smartstore.naver.com/flowerdogcake,연중무휴,매일 11:00~20:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
꽃길걷개,반려동물 서비스,미용,서울특별시,서초구,37.48389485,127.011921,서울특별시 서초구 반포대로 38,7077749702,https://www.instagram.com/puppyfloweroad/,연중무휴,매일 10:00~22:00,Y,반려동물 전용,모두 가능,제한사항 없음,lightred
꽃길만 걷장,반려동물 서비스,미용,서울특별시,은평구,37.58220105,126.905459,서울특별시 은평구 증산서길 62,"230,421,100,507,134,000",,매주 일요일,월~토 10:00~19:00,N,해당없음,모두 가능,제한사항 없음,lightred
꽃길약국,반려의료,동물약국,서울특별시,중랑구,37.58865522,127.087782,서울특별시 중랑구 겸재로 181,222087746,,"매주 일요일, 법정공휴일",월~토 09:00~21:00,N,해당없음,모두 가능,제한사항 없음,purple
꽃피는온누리약국,반려의료,동물약국,서울특별시,중구,37.56733995,126.985209,서울특별시 중구 을지로5길 26,263247575,,"매주 토, 일, 법정공휴일",월~금 09:00~19:00,Y,해당없음,모두 가능,제한사항 없음,purple
꾸러미세상,반려동물 서비스,반려동물용품,서울특별시,중랑구,37.60308497,127.087031,서울특별시 중랑구 봉화산로 115,50714011478,http://pet2015.modoo.at/,"법정공휴일, 매주 일요일",월~토 10:00~20:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
꿈꾸는 강아지,반려동물 서비스,미용,서울특별시,영등포구,37.51178194,126.906322,서울특별시 영등포구 영신로9길 27-1,28499996,,,,N,해당없음,모두 가능,제한사항 없음,lightred
꿈꾸는 동물병원,반려의료,동물병원,서울특별시,서초구,37.50296195,127.012071,서울특별시 서초구 서초중앙로 238,25920202,,매주 일요일,"월, 목~금 10:00~19:00, 화 10:00~23:00, 수 14:00~19:00, 토 10:00~16:00",Y,해당없음,모두 가능,제한사항 없음,orange
꿈의숲동물병원,반려의료,동물병원,서울특별시,성북구,37.61901822,127.046433,서울특별시 성북구 돌곶이로 220,29155485,,매주 일요일,"월~금 10:00~19:30, 토, 법정공휴일 10:00~17:00",Y,해당없음,모두 가능,제한사항 없음,orange
꿈의숲약국,반려의료,동물약국,서울특별시,성북구,37.6168521,127.048787,서울특별시 성북구 돌곶이로 183,50713462835,,"매주 일요일, 법정공휴일","월~금 09:00~20:30, 토 09:00~17:00",N,해당없음,모두 가능,제한사항 없음,purple
꿈이있는온누리약국,반려의료,동물약국,서울특별시,강북구,37.64453497,127.016069,서울특별시 강북구 삼양로 462,29936091,,연중무휴,매일 22:00~01:00,N,해당없음,모두 가능,제한사항 없음,purple
꿈이크는 동물병원,반려의료,동물병원,서울특별시,송파구,37.50687153,127.079983,서울특별시 송파구 백제고분로 115,24207580,https://blog.naver.com/rokvet,매주 일요일,"월~수, 금 10:00~20:00, 목 14:00~20:00, 토 10:00~19:00",Y,해당없음,모두 가능,제한사항 없음,orange
나나약국,반려의료,동물약국,서울특별시,동대문구,37.56765024,127.072252,서울특별시 동대문구 답십리로72길 106,222452594,,"매주 일요일, 법정공휴일",월~토 09:00~21:00,N,해당없음,모두 가능,제한사항 없음,purple
나나약국,반려의료,동물약국,서울특별시,강서구,37.54738484,126.836763,서울특별시 강서구 강서로 242,264975479,,매주 일요일,"월, 수, 목 09:00~19:00, 화, 금 09:00~20:30, 토 09:00~15:00",Y,해당없음,모두 가능,제한사항 없음,purple
나나펫,반려동물 서비스,미용,서울특별시,중랑구,37.60677377,127.077369,서울특별시 중랑구 중랑역로 150,50713293530,,매주 월요일,화~일 10:00~19:00,Y,해당없음,모두 가능,제한사항 없음,lightred
나눔약국,반려의료,동물약국,서울특별시,양천구,37.53763954,126.872222,서울특별시 양천구 목동중앙로 95,260123968,,"매주 일요일, 법정공휴일","월~금 09:30~20:00, 토 09:30~16:00",N,해당없음,모두 가능,제한사항 없음,purple
나라 송이애견샵,반려동물 서비스,미용,서울특별시,강북구,37.64307573,127.02735,서울특별시 강북구 한천로144길 54,7081658002,,연중무휴,매일 10:00~19:00,N,해당없음,모두 가능,제한사항 없음,lightred
나라약국,반려의료,동물약국,서울특별시,서대문구,37.57442036,126.917897,서울특별시 서대문구 가재울미래로 2,23098480,,"매주 일요일, 법정공휴일","월~금 09:00~20:00, 토 09:00~18:00",N,해당없음,모두 가능,제한사항 없음,purple
나라약국,반려의료,동물약국,서울특별시,용산구,37.54470577,126.970224,서울특별시 용산구 청파로47길 7,269493332,,법정공휴일,"월~금 08:30~20:00, 토 08:30~17:00, 일 08:30~20:30",N,해당없음,모두 가능,제한사항 없음,purple
나라약국,반려의료,동물약국,서울특별시,강서구,37.53036515,126.847206,서울특별시 강서구 강서로 27,226949228,,"매주 일요일, 법정공휴일","월~금 09:00~21:00, 토 09:00~16:00",Y,해당없음,모두 가능,제한사항 없음,purple
나래동물병원,반려의료,동물병원,서울특별시,광진구,37.55536186,127.078134,서울특별시 광진구 능동로 283,24633216,,매주 목요일,"월~금 10:00~21:00, 토 10:00~20:00",Y,해당없음,모두 가능,제한사항 없음,orange
나래종합동물병원,반려의료,동물병원,서울특별시,성북구,37.591403,127.012982,서울특별시 성북구 동소문로 66,29295496,,매주 일요일,"월~금 10:00~18:00, 토 09:00~11:30",Y,해당없음,모두 가능,제한사항 없음,orange
나루동물병원,반려의료,동물병원,서울특별시,광진구,37.54296206,127.099659,서울특별시 광진구 아차산로 537-17,24577582,,,,N,해당없음,모두 가능,제한사항 없음,orange
나루아트센터,반려동반여행,문예회관,서울특별시,광진구,37.53757063,127.070576,서울특별시 광진구 능동로 76,220494700,www.naruart.or.kr,매주 월요일,화~일 09:00~18:00,Y,해당없음,해당없음,해당없음,green
나리울동물병원,반려의료,동물병원,서울특별시,강남구,37.49109411,127.074164,서울특별시 강남구 영동대로 22,24235755,https://www.instagram.com/nariul_animal_clinic,매주 일요일,월~토 10:00~19:00,N,해당없음,모두 가능,제한사항 없음,orange
나무동물병원,반려의료,동물병원,서울특별시,동작구,37.50659905,126.966517,서울특별시 동작구 흑석한강로 2,28134567,,"매주 토, 일, 법정공휴일","월~금 10:00~19:00, 토, 법정공휴일 10:00~16:00",Y,해당없음,모두 가능,제한사항 없음,orange
나무약국,반려의료,동물약국,서울특별시,송파구,37.48812575,127.111059,서울특별시 송파구 중대로 24,24004909,,"매주 일요일, 법정공휴일","월~금 09:00~19:30, 토 09:00~15:00",N,해당없음,모두 가능,제한사항 없음,purple
나무약국,반려의료,동물약국,서울특별시,영등포구,37.49415986,126.899373,서울특별시 영등포구 도림로 158,269591900,,"매주 일요일, 법정공휴일","월~금 09:00~19:00, 토 09:00~14:00",N,해당없음,모두 가능,제한사항 없음,purple
나무약국,반려의료,동물약국,서울특별시,강서구,37.5528719,126.830611,서울특별시 강서구 강서로45길 174,226657565,,매주 일요일,"월~금 09:00~18:30, 토 09:00~14:00",Y,해당없음,모두 가능,제한사항 없음,purple
나비셀 동물의료센터,반려의료,동물병원,서울특별시,금천구,37.47723398,126.881058,서울특별시 금천구 가산디지털2로 98,269789500,,,,Y,해당없음,모두 가능,제한사항 없음,orange
나우동물의료센터,반려의료,동물병원,서울특별시,노원구,37.67438031,127.055632,서울특별시 노원구 동일로 1636,29529111,https://blog.naver.com/amc_now,연중무휴,"월~토 10:00~21:00, 일 10:00~18:00",Y,해당없음,모두 가능,제한사항 없음,orange
나우위,반려동물 서비스,반려동물용품,서울특별시,영등포구,37.51918977,126.930533,서울특별시 영등포구 여의대방로65길 6,15225083,http://www.nowwe.kr/,"매주 토, 일",월~금 10:00~17:00,Y,해당없음,모두 가능,제한사항 없음,darkblue
나은동물병원,반려의료,동물병원,서울특별시,강남구,37.47914116,127.049131,서울특별시 강남구 개포로 243,25777582,https://blog.naver.com/naeun-ah,매주 일요일,"월~금 09:30~20:00, 토 10:00~19:00",Y,해당없음,모두 가능,제한사항 없음,orange
